"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"Gediplomeerden_1"
"174478659";"4000   ";"10000";"A043056";"H007119";"GM0070";"2019SJ00";""
"174478679";"4000   ";"10000";"A043056";"H007119";"GM1921";"2019SJ00";""
"174478699";"4000   ";"10000";"A043056";"H007119";"GM1940";"2019SJ00";"       0"
"174478719";"4000   ";"10000";"A043056";"H007119";"GM0653";"2019SJ00";""
"174478739";"4000   ";"10000";"A043056";"H007119";"GM0779";"2019SJ00";"       0"
"174478759";"4000   ";"10000";"A043056";"H007119";"GM0236";"2019SJ00";""
"174478779";"4000   ";"10000";"A043056";"H007119";"GM0781";"2019SJ00";""
"174478799";"4000   ";"10000";"A043056";"H007119";"GM1771";"2019SJ00";"       0"
"174478819";"4000   ";"10000";"A043056";"H007119";"GM0906";"2019SJ00";""
"174478839";"4000   ";"10000";"A043056";"H007119";"GM1652";"2019SJ00";"       0"
"174478859";"4000   ";"10000";"A043056";"H007119";"GM0237";"2019SJ00";""
"174478879";"4000   ";"10000";"A043056";"H007119";"GM0238";"2019SJ00";""
"174478899";"4000   ";"10000";"A043056";"H007119";"GM0154";"2019SJ00";""
"174478919";"4000   ";"10000";"A043056";"H007119";"GM0907";"2019SJ00";"       0"
"174478939";"4000   ";"10000";"A043056";"H007119";"GM0689";"2019SJ00";""
"174478959";"4000   ";"10000";"A043056";"H007119";"GM0784";"2019SJ00";"       0"
"174478979";"4000   ";"10000";"A043056";"H007119";"GM0511";"2019SJ00";""
"174478999";"4000   ";"10000";"A043056";"H007119";"GM1924";"2019SJ00";"       0"
"174479019";"4000   ";"10000";"A043056";"H007119";"GM0664";"2019SJ00";"       0"
"174479039";"4000   ";"10000";"A043056";"H007119";"GM0785";"2019SJ00";"       0"
"174479059";"4000   ";"10000";"A043056";"H007119";"GM1942";"2019SJ00";"       0"
"174479079";"4000   ";"10000";"A043056";"H007119";"GM0156";"2019SJ00";""
"174479099";"4000   ";"10000";"A043056";"H007119";"GM0512";"2019SJ00";"       0"
"174479119";"4000   ";"10000";"A043056";"H007119";"GM0239";"2019SJ00";""
"174479139";"4000   ";"10000";"A043056";"H007119";"GM0513";"2019SJ00";"       0"
"174479159";"4000   ";"10000";"A043056";"H007119";"GM0693";"2019SJ00";""
"174479179";"4000   ";"10000";"A043056";"H007119";"GM0365";"2019SJ00";""
"174479199";"4000   ";"10000";"A043056";"H007119";"GM0157";"2019SJ00";""
"174479219";"4000   ";"10000";"A043056";"H007119";"GM0786";"2019SJ00";"       0"
"174479239";"4000   ";"10000";"A043056";"H007119";"GM0390";"2019SJ00";""
"174479259";"4000   ";"10000";"A043056";"H007119";"GM0517";"2019SJ00";""
"174479279";"4000   ";"10000";"A043056";"H007119";"GM0518";"2019SJ00";"       0"
"174479299";"4000   ";"10000";"A043056";"H007119";"GM0519";"2019SJ00";""
"174479319";"4000   ";"10000";"A043056";"H007119";"GM0240";"2019SJ00";""
"174479339";"4000   ";"10000";"A043056";"H007119";"GM0241";"2019SJ00";""
"174479359";"4000   ";"10000";"A043056";"H007119";"GM0014";"2019SJ00";"       1"
"174479379";"4000   ";"10000";"A043056";"H007119";"GM0015";"2019SJ00";""
"174479399";"4000   ";"10000";"A043056";"H007119";"GM0912";"2019SJ00";""
"174479419";"4000   ";"10000";"A043056";"H007119";"GM1729";"2019SJ00";"       0"
"174479439";"4000   ";"10000";"A043056";"H007119";"GM0158";"2019SJ00";"       0"
"174479459";"4000   ";"10000";"A043056";"H007119";"GM0788";"2019SJ00";"       0"
"174479479";"4000   ";"10000";"A043056";"H007119";"GM0392";"2019SJ00";"       0"
"174479499";"4000   ";"10000";"A043056";"H007119";"GM0393";"2019SJ00";""
"174479519";"4000   ";"10000";"A043056";"H007119";"GM0394";"2019SJ00";"       0"
"174479539";"4000   ";"10000";"A043056";"H007119";"GM0914";"2019SJ00";""
"174479559";"4000   ";"10000";"A043056";"H007119";"GM1655";"2019SJ00";"       0"
"174479579";"4000   ";"10000";"A043056";"H007119";"GM0159";"2019SJ00";""
"174479599";"4000   ";"10000";"A043056";"H007119";"GM0160";"2019SJ00";"       0"
"174479619";"4000   ";"10000";"A043056";"H007119";"GM0243";"2019SJ00";"       0"
"174479639";"4000   ";"10000";"A043056";"H007119";"GM0523";"2019SJ00";"       0"
"174479659";"4000   ";"10000";"A043056";"H007119";"GM0017";"2019SJ00";""
"174479679";"4000   ";"10000";"A043056";"H007119";"GM0395";"2019SJ00";""
"174479699";"4000   ";"10000";"A043056";"H007119";"GM0072";"2019SJ00";"       0"
"174479719";"4000   ";"10000";"A043056";"H007119";"GM0318";"2019SJ00";""
"174479739";"4000   ";"10000";"A043056";"H007119";"GM0161";"2019SJ00";""
"174479759";"4000   ";"10000";"A043056";"H007119";"GM0244";"2019SJ00";"       0"
"174479779";"4000   ";"10000";"A043056";"H007119";"GM1937";"2019SJ00";""
"174479799";"4000   ";"10000";"A043056";"H007119";"GM0396";"2019SJ00";"       0"
"174479819";"4000   ";"10000";"A043056";"H007119";"GM0397";"2019SJ00";"       0"
"174479839";"4000   ";"10000";"A043056";"H007119";"GM0246";"2019SJ00";"       0"
"174479859";"4000   ";"10000";"A043056";"H007119";"GM0074";"2019SJ00";"       0"
"174479879";"4000   ";"10000";"A043056";"H007119";"GM0398";"2019SJ00";"       1"
"174479899";"4000   ";"10000";"A043056";"H007119";"GM0526";"2019SJ00";""
"174479919";"4000   ";"10000";"A043056";"H007119";"GM0917";"2019SJ00";"       0"
"174479939";"4000   ";"10000";"A043056";"H007119";"GM1658";"2019SJ00";"       0"
"174479959";"4000   ";"10000";"A043056";"H007119";"GM0399";"2019SJ00";"       0"
"174479979";"4000   ";"10000";"A043056";"H007119";"GM0162";"2019SJ00";""
"174479999";"4000   ";"10000";"A043056";"H007119";"GM0918";"2019SJ00";""
"174480019";"4000   ";"10000";"A043056";"H007119";"GM0400";"2019SJ00";"       0"
"174480039";"4000   ";"10000";"A043056";"H007119";"GM0163";"2019SJ00";"       0"
"174480059";"4000   ";"10000";"A043056";"H007119";"GM0530";"2019SJ00";"       0"
"174480079";"4000   ";"10000";"A043056";"H007119";"GM0794";"2019SJ00";"       0"
"174480099";"4000   ";"10000";"A043056";"H007119";"GM0531";"2019SJ00";"       0"
"174480119";"4000   ";"10000";"A043056";"H007119";"GM0248";"2019SJ00";""
"174480139";"4000   ";"10000";"A043056";"H007119";"GM0164";"2019SJ00";"       0"
"174480159";"4000   ";"10000";"A043056";"H007119";"GM0796";"2019SJ00";"       0"
"174480179";"4000   ";"10000";"A043056";"H007119";"GM0251";"2019SJ00";""
"174480199";"4000   ";"10000";"A043056";"H007119";"GM0252";"2019SJ00";"       0"
"174480219";"4000   ";"10000";"A043056";"H007119";"GM0797";"2019SJ00";"       0"
"174480239";"4000   ";"10000";"A043056";"H007119";"GM0920";"2019SJ00";""
"174480259";"4000   ";"10000";"A043056";"H007119";"GM0534";"2019SJ00";"       0"
"174480279";"4000   ";"10000";"A043056";"H007119";"GM0798";"2019SJ00";"       0"
"174480299";"4000   ";"10000";"A043056";"H007119";"GM0402";"2019SJ00";"       0"
"174480319";"4000   ";"10000";"A043056";"H007119";"GM1963";"2019SJ00";"       0"
"174480339";"4000   ";"10000";"A043056";"H007119";"GM1735";"2019SJ00";"       0"
"174480359";"4000   ";"10000";"A043056";"H007119";"GM1966";"2019SJ00";"       0"
"174480379";"4000   ";"10000";"A043056";"H007119";"GM1911";"2019SJ00";"       0"
"174480399";"4000   ";"10000";"A043056";"H007119";"GM0165";"2019SJ00";""
"174480419";"4000   ";"10000";"A043056";"H007119";"GM0675";"2019SJ00";""
"174480439";"4000   ";"10000";"A043056";"H007119";"GM0118";"2019SJ00";"       0"
"174480459";"4000   ";"10000";"A043056";"H007119";"GM0018";"2019SJ00";""
"174480479";"4000   ";"10000";"A043056";"H007119";"GM0405";"2019SJ00";"       0"
"174480499";"4000   ";"10000";"A043056";"H007119";"GM0923";"2019SJ00";""
"174480519";"4000   ";"10000";"A043056";"H007119";"GM1507";"2019SJ00";"       0"
"174480539";"4000   ";"10000";"A043056";"H007119";"GM0321";"2019SJ00";"       0"
"174480559";"4000   ";"10000";"A043056";"H007119";"GM0255";"2019SJ00";""
"174480579";"4000   ";"10000";"A043056";"H007119";"GM0406";"2019SJ00";"       0"
"174480599";"4000   ";"10000";"A043056";"H007119";"GM0677";"2019SJ00";"       0"
"174480619";"4000   ";"10000";"A043056";"H007119";"GM0256";"2019SJ00";""
"174480639";"4000   ";"10000";"A043056";"H007119";"GM0925";"2019SJ00";""
"174480659";"4000   ";"10000";"A043056";"H007119";"GM0195";"2019SJ00";""
"174480679";"4000   ";"10000";"A043056";"H007119";"GM0191";"2019SJ00";""
"174480699";"4000   ";"10000";"A043056";"H007119";"GM0353";"2019SJ00";"       0"
"174480719";"4000   ";"10000";"A043056";"H007119";"GM0645";"2019SJ00";""
"174480739";"4000   ";"10000";"A043056";"H007119";"GM1884";"2019SJ00";"       0"
"174480759";"4000   ";"10000";"A043056";"H007119";"GM0166";"2019SJ00";"       0"
"174480779";"4000   ";"10000";"A043056";"H007119";"GM0678";"2019SJ00";"       0"
"174480799";"4000   ";"10000";"A043056";"H007119";"GM0537";"2019SJ00";"       0"
"174480819";"4000   ";"10000";"A043056";"H007119";"GM0928";"2019SJ00";"       0"
"174480839";"4000   ";"10000";"A043056";"H007119";"GM0929";"2019SJ00";""
"174480859";"4000   ";"10000";"A043056";"H007119";"GM0258";"2019SJ00";""
"174480879";"4000   ";"10000";"A043056";"H007119";"GM1598";"2019SJ00";"       0"
"174480899";"4000   ";"10000";"A043056";"H007119";"GM0079";"2019SJ00";""
"174480919";"4000   ";"10000";"A043056";"H007119";"GM0588";"2019SJ00";""
"174480939";"4000   ";"10000";"A043056";"H007119";"GM0542";"2019SJ00";"       0"
"174480959";"4000   ";"10000";"A043056";"H007119";"GM1931";"2019SJ00";"       0"
"174480979";"4000   ";"10000";"A043056";"H007119";"GM1659";"2019SJ00";"       0"
"174480999";"4000   ";"10000";"A043056";"H007119";"GM1685";"2019SJ00";"       0"
"174481019";"4000   ";"10000";"A043056";"H007119";"GM0882";"2019SJ00";"       0"
"174481039";"4000   ";"10000";"A043056";"H007119";"GM0415";"2019SJ00";"       0"
"174481059";"4000   ";"10000";"A043056";"H007119";"GM0416";"2019SJ00";"       0"
"174481079";"4000   ";"10000";"A043056";"H007119";"GM1621";"2019SJ00";"       0"
"174481099";"4000   ";"10000";"A043056";"H007119";"GM0417";"2019SJ00";"       0"
"174481119";"4000   ";"10000";"A043056";"H007119";"GM0022";"2019SJ00";""
"174481139";"4000   ";"10000";"A043056";"H007119";"GM0545";"2019SJ00";""
"174481159";"4000   ";"10000";"A043056";"H007119";"GM0326";"2019SJ00";""
"174481179";"4000   ";"10000";"A043056";"H007119";"GM0080";"2019SJ00";"       0"
"174481199";"4000   ";"10000";"A043056";"H007119";"GM0081";"2019SJ00";""
"174481219";"4000   ";"10000";"A043056";"H007119";"GM0546";"2019SJ00";"       2"
"174481239";"4000   ";"10000";"A043056";"H007119";"GM0547";"2019SJ00";"       0"
"174481259";"4000   ";"10000";"A043056";"H007119";"GM0548";"2019SJ00";""
"174481279";"4000   ";"10000";"A043056";"H007119";"GM1916";"2019SJ00";"       0"
"174481299";"4000   ";"10000";"A043056";"H007119";"GM0995";"2019SJ00";"       0"
"174481319";"4000   ";"10000";"A043056";"H007119";"GM0082";"2019SJ00";""
"174481339";"4000   ";"10000";"A043056";"H007119";"GM1640";"2019SJ00";"       0"
"174481359";"4000   ";"10000";"A043056";"H007119";"GM0327";"2019SJ00";"       0"
"174481379";"4000   ";"10000";"A043056";"H007119";"GM0260";"2019SJ00";""
"174481399";"4000   ";"10000";"A043056";"H007119";"GM1673";"2019SJ00";""
"174481419";"4000   ";"10000";"A043056";"H007119";"GM0552";"2019SJ00";""
"174481439";"4000   ";"10000";"A043056";"H007119";"GM0694";"2019SJ00";""
"174481459";"4000   ";"10000";"A043056";"H007119";"GM0418";"2019SJ00";""
"174481479";"4000   ";"10000";"A043056";"H007119";"GM0733";"2019SJ00";""
"174481499";"4000   ";"10000";"A043056";"H007119";"GM1705";"2019SJ00";"       0"
"174481519";"4000   ";"10000";"A043056";"H007119";"GM0553";"2019SJ00";"       0"
"174481539";"4000   ";"10000";"A043056";"H007119";"GM0808";"2019SJ00";""
"174481559";"4000   ";"10000";"A043056";"H007119";"GM0140";"2019SJ00";""
"174481579";"4000   ";"10000";"A043056";"H007119";"GM0262";"2019SJ00";"       0"
"174481599";"4000   ";"10000";"A043056";"H007119";"GM0329";"2019SJ00";""
"174481619";"4000   ";"10000";"A043056";"H007119";"GM0809";"2019SJ00";"       0"
"174481639";"4000   ";"10000";"A043056";"H007119";"GM0330";"2019SJ00";""
"174481659";"4000   ";"10000";"A043056";"H007119";"GM0331";"2019SJ00";"       0"
"174481679";"4000   ";"10000";"A043056";"H007119";"GM0024";"2019SJ00";"       0"
"174481699";"4000   ";"10000";"A043056";"H007119";"GM0168";"2019SJ00";"       0"
"174481719";"4000   ";"10000";"A043056";"H007119";"GM0332";"2019SJ00";""
"174481739";"4000   ";"10000";"A043056";"H007119";"GM0333";"2019SJ00";""
"174481759";"4000   ";"10000";"A043056";"H007119";"GM0334";"2019SJ00";""
"174481779";"4000   ";"10000";"A043056";"H007119";"GM0933";"2019SJ00";""
"174481799";"4000   ";"10000";"A043056";"H007119";"GM0934";"2019SJ00";""
"174481819";"4000   ";"10000";"A043056";"H007119";"GM1671";"2019SJ00";""
"174481839";"4000   ";"10000";"A043056";"H007119";"GM0263";"2019SJ00";"       0"
"174481859";"4000   ";"10000";"A043056";"H007119";"GM1641";"2019SJ00";"       0"
"174481879";"4000   ";"10000";"A043056";"H007119";"GM0555";"2019SJ00";""
"174481899";"4000   ";"10000";"A043056";"H007119";"GM0556";"2019SJ00";"       0"
"174481919";"4000   ";"10000";"A043056";"H007119";"GM0935";"2019SJ00";"       2"
"174481939";"4000   ";"10000";"A043056";"H007119";"GM0936";"2019SJ00";""
"174481959";"4000   ";"10000";"A043056";"H007119";"GM0169";"2019SJ00";""
"174481979";"4000   ";"10000";"A043056";"H007119";"GM1663";"2019SJ00";""
"174481999";"4000   ";"10000";"A043056";"H007119";"GM0025";"2019SJ00";""
"174482019";"4000   ";"10000";"A043056";"H007119";"GM0420";"2019SJ00";"       0"
"174482039";"4000   ";"10000";"A043056";"H007119";"GM0993";"2019SJ00";""
"174482059";"4000   ";"10000";"A043056";"H007119";"GM0938";"2019SJ00";"       0"
"174482079";"4000   ";"10000";"A043056";"H007119";"GM1948";"2019SJ00";"       0"
"174482099";"4000   ";"10000";"A043056";"H007119";"GM0941";"2019SJ00";""
"174482119";"4000   ";"10000";"A043056";"H007119";"GM0083";"2019SJ00";""
"174482139";"4000   ";"10000";"A043056";"H007119";"GM1908";"2019SJ00";""
"174482159";"4000   ";"10000";"A043056";"H007119";"GM1987";"2019SJ00";""
"174482179";"4000   ";"10000";"A043056";"H007119";"GM0119";"2019SJ00";"       0"
"174482199";"4000   ";"10000";"A043056";"H007119";"GM0687";"2019SJ00";"       0"
"174482219";"4000   ";"10000";"A043056";"H007119";"GM0559";"2019SJ00";""
"174482239";"4000   ";"10000";"A043056";"H007119";"GM1842";"2019SJ00";"       0"
"174482259";"4000   ";"10000";"A043056";"H007119";"GM1731";"2019SJ00";"       0"
"174482279";"4000   ";"10000";"A043056";"H007119";"GM1952";"2019SJ00";"       0"
"174482299";"4000   ";"10000";"A043056";"H007119";"GM0814";"2019SJ00";""
"174482319";"4000   ";"10000";"A043056";"H007119";"GM0815";"2019SJ00";"       0"
"174482339";"4000   ";"10000";"A043056";"H007119";"GM0265";"2019SJ00";""
"174482359";"4000   ";"10000";"A043056";"H007119";"GM1709";"2019SJ00";"       0"
"174482379";"4000   ";"10000";"A043056";"H007119";"GM1978";"2019SJ00";"       0"
"174482399";"4000   ";"10000";"A043056";"H007119";"GM1927";"2019SJ00";""
"174482419";"4000   ";"10000";"A043056";"H007119";"GM0562";"2019SJ00";""
"174482439";"4000   ";"10000";"A043056";"H007119";"GM1955";"2019SJ00";"       0"
"174482459";"4000   ";"10000";"A043056";"H007119";"GM0335";"2019SJ00";"       0"
"174482479";"4000   ";"10000";"A043056";"H007119";"GM0944";"2019SJ00";"       0"
"174482499";"4000   ";"10000";"A043056";"H007119";"GM0563";"2019SJ00";""
"174482519";"4000   ";"10000";"A043056";"H007119";"GM0424";"2019SJ00";""
"174482539";"4000   ";"10000";"A043056";"H007119";"GM0565";"2019SJ00";""
"174482559";"4000   ";"10000";"A043056";"H007119";"GM0425";"2019SJ00";""
"174482579";"4000   ";"10000";"A043056";"H007119";"GM1740";"2019SJ00";"       0"
"174482599";"4000   ";"10000";"A043056";"H007119";"GM0426";"2019SJ00";""
"174482619";"4000   ";"10000";"A043056";"H007119";"GM0643";"2019SJ00";""
"174482639";"4000   ";"10000";"A043056";"H007119";"GM0946";"2019SJ00";"       0"
"174482659";"4000   ";"10000";"A043056";"H007119";"GM0266";"2019SJ00";""
"174482679";"4000   ";"10000";"A043056";"H007119";"GM0304";"2019SJ00";""
"174482699";"4000   ";"10000";"A043056";"H007119";"GM0412";"2019SJ00";""
"174482719";"4000   ";"10000";"A043056";"H007119";"GM0356";"2019SJ00";"       0"
"174482739";"4000   ";"10000";"A043056";"H007119";"GM0567";"2019SJ00";""
"174482759";"4000   ";"10000";"A043056";"H007119";"GM0569";"2019SJ00";"       0"
"174482779";"4000   ";"10000";"A043056";"H007119";"GM0571";"2019SJ00";""
"174482799";"4000   ";"10000";"A043056";"H007119";"GM0170";"2019SJ00";""
"174482819";"4000   ";"10000";"A043056";"H007119";"GM0104";"2019SJ00";""
"174482839";"4000   ";"10000";"A043056";"H007119";"GM0267";"2019SJ00";"       0"
"174482859";"4000   ";"10000";"A043056";"H007119";"GM0268";"2019SJ00";"       2"
"174482879";"4000   ";"10000";"A043056";"H007119";"GM1930";"2019SJ00";"       0"
"174482899";"4000   ";"10000";"A043056";"H007119";"GM1970";"2019SJ00";"       0"
"174482919";"4000   ";"10000";"A043056";"H007119";"GM1695";"2019SJ00";"       0"
"174482939";"4000   ";"10000";"A043056";"H007119";"GM1699";"2019SJ00";"       0"
"174482959";"4000   ";"10000";"A043056";"H007119";"GM0529";"2019SJ00";""
"174482979";"4000   ";"10000";"A043056";"H007119";"GM0171";"2019SJ00";"       0"
"174482999";"4000   ";"10000";"A043056";"H007119";"GM0575";"2019SJ00";"       0"
"174483019";"4000   ";"10000";"A043056";"H007119";"GM0576";"2019SJ00";""
"174483039";"4000   ";"10000";"A043056";"H007119";"GM0577";"2019SJ00";""
"174483059";"4000   ";"10000";"A043056";"H007119";"GM0820";"2019SJ00";"       0"
"174483079";"4000   ";"10000";"A043056";"H007119";"GM0302";"2019SJ00";"       0"
"174483099";"4000   ";"10000";"A043056";"H007119";"GM0951";"2019SJ00";""
"174483119";"4000   ";"10000";"A043056";"H007119";"GM0429";"2019SJ00";""
"174483139";"4000   ";"10000";"A043056";"H007119";"GM0579";"2019SJ00";"       0"
"174483159";"4000   ";"10000";"A043056";"H007119";"GM0823";"2019SJ00";"       0"
"174483179";"4000   ";"10000";"A043056";"H007119";"GM0824";"2019SJ00";"       0"
"174483199";"4000   ";"10000";"A043056";"H007119";"GM1895";"2019SJ00";"       0"
"174483219";"4000   ";"10000";"A043056";"H007119";"GM0269";"2019SJ00";"       0"
"174483239";"4000   ";"10000";"A043056";"H007119";"GM0173";"2019SJ00";"       0"
"174483259";"4000   ";"10000";"A043056";"H007119";"GM0174";"2019SJ00";""
"174483279";"4000   ";"10000";"A043056";"H007119";"GM1773";"2019SJ00";"       0"
"174483299";"4000   ";"10000";"A043056";"H007119";"GM0175";"2019SJ00";"       0"
"174483319";"4000   ";"10000";"A043056";"H007119";"GM0881";"2019SJ00";""
"174483339";"4000   ";"10000";"A043056";"H007119";"GM1586";"2019SJ00";"       0"
"174483359";"4000   ";"10000";"A043056";"H007119";"GM0692";"2019SJ00";""
"174483379";"4000   ";"10000";"A043056";"H007119";"GM0826";"2019SJ00";"       0"
"174483399";"4000   ";"10000";"A043056";"H007119";"GM0580";"2019SJ00";""
"174483419";"4000   ";"10000";"A043056";"H007119";"GM0085";"2019SJ00";"       0"
"174483439";"4000   ";"10000";"A043056";"H007119";"GM0431";"2019SJ00";"       0"
"174483459";"4000   ";"10000";"A043056";"H007119";"GM0176";"2019SJ00";""
"174483479";"4000   ";"10000";"A043056";"H007119";"GM0432";"2019SJ00";"       0"
"174483499";"4000   ";"10000";"A043056";"H007119";"GM0086";"2019SJ00";"       0"
"174483519";"4000   ";"10000";"A043056";"H007119";"GM0828";"2019SJ00";"       0"
"174483539";"4000   ";"10000";"A043056";"H007119";"GM0584";"2019SJ00";""
"174483559";"4000   ";"10000";"A043056";"H007119";"GM1509";"2019SJ00";"       0"
"174483579";"4000   ";"10000";"A043056";"H007119";"GM0437";"2019SJ00";"       0"
"174483599";"4000   ";"10000";"A043056";"H007119";"GM0644";"2019SJ00";""
"174483619";"4000   ";"10000";"A043056";"H007119";"GM0589";"2019SJ00";"       0"
"174483639";"4000   ";"10000";"A043056";"H007119";"GM1734";"2019SJ00";"       0"
"174483659";"4000   ";"10000";"A043056";"H007119";"GM0590";"2019SJ00";"       0"
"174483679";"4000   ";"10000";"A043056";"H007119";"GM1894";"2019SJ00";"       0"
"174483699";"4000   ";"10000";"A043056";"H007119";"GM0765";"2019SJ00";"       0"
"174483719";"4000   ";"10000";"A043056";"H007119";"GM0594";"2019SJ00";""
"174483739";"4000   ";"10000";"A043056";"H007119";"GM1926";"2019SJ00";"       0"
"174483759";"4000   ";"10000";"A043056";"H007119";"GM0439";"2019SJ00";"       0"
"174483779";"4000   ";"10000";"A043056";"H007119";"GM0273";"2019SJ00";"       0"
"174483799";"4000   ";"10000";"A043056";"H007119";"GM0177";"2019SJ00";"       0"
"174483819";"4000   ";"10000";"A043056";"H007119";"GM0835";"2019SJ00";""
"174483839";"4000   ";"10000";"A043056";"H007119";"GM0595";"2019SJ00";""
"174483859";"4000   ";"10000";"A043056";"H007119";"GM1661";"2019SJ00";""
"174483879";"4000   ";"10000";"A043056";"H007119";"GM0703";"2019SJ00";"       0"
"174483899";"4000   ";"10000";"A043056";"H007119";"GM0274";"2019SJ00";"       0"
"174483919";"4000   ";"10000";"A043056";"H007119";"GM0339";"2019SJ00";"       0"
"174483939";"4000   ";"10000";"A043056";"H007119";"GM1667";"2019SJ00";"       0"
"174483959";"4000   ";"10000";"A043056";"H007119";"GM0275";"2019SJ00";"       0"
"174483979";"4000   ";"10000";"A043056";"H007119";"GM0340";"2019SJ00";"       0"
"174483999";"4000   ";"10000";"A043056";"H007119";"GM0597";"2019SJ00";"       0"
"174484019";"4000   ";"10000";"A043056";"H007119";"GM0602";"2019SJ00";""
"174484039";"4000   ";"10000";"A043056";"H007119";"GM0196";"2019SJ00";""
"174484059";"4000   ";"10000";"A043056";"H007119";"GM1672";"2019SJ00";""
"174484079";"4000   ";"10000";"A043056";"H007119";"GM0178";"2019SJ00";""
"174484099";"4000   ";"10000";"A043056";"H007119";"GM1742";"2019SJ00";"       0"
"174484119";"4000   ";"10000";"A043056";"H007119";"GM0603";"2019SJ00";"       0"
"174484139";"4000   ";"10000";"A043056";"H007119";"GM1669";"2019SJ00";"       0"
"174484159";"4000   ";"10000";"A043056";"H007119";"GM0957";"2019SJ00";"       0"
"174484179";"4000   ";"10000";"A043056";"H007119";"GM1670";"2019SJ00";""
"174484199";"4000   ";"10000";"A043056";"H007119";"GM0736";"2019SJ00";"       0"
"174484219";"4000   ";"10000";"A043056";"H007119";"GM1674";"2019SJ00";"       0"
"174484239";"4000   ";"10000";"A043056";"H007119";"GM0599";"2019SJ00";"       5"
"174484259";"4000   ";"10000";"A043056";"H007119";"GM0600";"2019SJ00";""
"174484279";"4000   ";"10000";"A043056";"H007119";"GM0277";"2019SJ00";"       0"
"174484299";"4000   ";"10000";"A043056";"H007119";"GM0840";"2019SJ00";"       0"
"174484319";"4000   ";"10000";"A043056";"H007119";"GM0278";"2019SJ00";""
"174484339";"4000   ";"10000";"A043056";"H007119";"GM0704";"2019SJ00";""
"174484359";"4000   ";"10000";"A043056";"H007119";"GM0604";"2019SJ00";""
"174484379";"4000   ";"10000";"A043056";"H007119";"GM0441";"2019SJ00";"       0"
"174484399";"4000   ";"10000";"A043056";"H007119";"GM0039";"2019SJ00";""
"174484419";"4000   ";"10000";"A043056";"H007119";"GM0458";"2019SJ00";""
"174484439";"4000   ";"10000";"A043056";"H007119";"GM0279";"2019SJ00";"       0"
"174484459";"4000   ";"10000";"A043056";"H007119";"GM0606";"2019SJ00";"       0"
"174484479";"4000   ";"10000";"A043056";"H007119";"GM0088";"2019SJ00";"       0"
"174484499";"4000   ";"10000";"A043056";"H007119";"GM0844";"2019SJ00";""
"174484519";"4000   ";"10000";"A043056";"H007119";"GM0962";"2019SJ00";""
"174484539";"4000   ";"10000";"A043056";"H007119";"GM0607";"2019SJ00";""
"174484559";"4000   ";"10000";"A043056";"H007119";"GM0608";"2019SJ00";""
"174484579";"4000   ";"10000";"A043056";"H007119";"GM0444";"2019SJ00";""
"174484599";"4000   ";"10000";"A043056";"H007119";"GM1676";"2019SJ00";"       0"
"174484619";"4000   ";"10000";"A043056";"H007119";"GM0964";"2019SJ00";""
"174484639";"4000   ";"10000";"A043056";"H007119";"GM0965";"2019SJ00";"       0"
"174484659";"4000   ";"10000";"A043056";"H007119";"GM1702";"2019SJ00";"       0"
"174484679";"4000   ";"10000";"A043056";"H007119";"GM0845";"2019SJ00";"       0"
"174484699";"4000   ";"10000";"A043056";"H007119";"GM0846";"2019SJ00";""
"174484719";"4000   ";"10000";"A043056";"H007119";"GM0968";"2019SJ00";""
"174484739";"4000   ";"10000";"A043056";"H007119";"GM1883";"2019SJ00";"       0"
"174484759";"4000   ";"10000";"A043056";"H007119";"GM0051";"2019SJ00";""
"174484779";"4000   ";"10000";"A043056";"H007119";"GM0610";"2019SJ00";"       0"
"174484799";"4000   ";"10000";"A043056";"H007119";"GM0040";"2019SJ00";""
"174484819";"4000   ";"10000";"A043056";"H007119";"GM1714";"2019SJ00";"       0"
"174484839";"4000   ";"10000";"A043056";"H007119";"GM1698";"2019SJ00";""
"174484859";"4000   ";"10000";"A043056";"H007119";"GM0090";"2019SJ00";"       0"
"174484879";"4000   ";"10000";"A043056";"H007119";"GM0091";"2019SJ00";""
"174484899";"4000   ";"10000";"A043056";"H007119";"GM0342";"2019SJ00";"       0"
"174484919";"4000   ";"10000";"A043056";"H007119";"GM0847";"2019SJ00";"       0"
"174484939";"4000   ";"10000";"A043056";"H007119";"GM0848";"2019SJ00";"       0"
"174484959";"4000   ";"10000";"A043056";"H007119";"GM0612";"2019SJ00";""
"174484979";"4000   ";"10000";"A043056";"H007119";"GM0179";"2019SJ00";""
"174484999";"4000   ";"10000";"A043056";"H007119";"GM0037";"2019SJ00";"       0"
"174485019";"4000   ";"10000";"A043056";"H007119";"GM0180";"2019SJ00";"       0"
"174485039";"4000   ";"10000";"A043056";"H007119";"GM0532";"2019SJ00";"       0"
"174485059";"4000   ";"10000";"A043056";"H007119";"GM0851";"2019SJ00";"       0"
"174485079";"4000   ";"10000";"A043056";"H007119";"GM0280";"2019SJ00";""
"174485099";"4000   ";"10000";"A043056";"H007119";"GM0181";"2019SJ00";""
"174485119";"4000   ";"10000";"A043056";"H007119";"GM1708";"2019SJ00";"       0"
"174485139";"4000   ";"10000";"A043056";"H007119";"GM0971";"2019SJ00";"       0"
"174485159";"4000   ";"10000";"A043056";"H007119";"GM1904";"2019SJ00";"       0"
